,Unnamed: 0,month,trip_id,vehicle_id,started_at,ended_at,duration,start_location_name,end_location_name,user_id,trip_ledger_id
838,838,May,1671137,2204842,2019-05-26 18:24:00,2019-05-26 18:54:00,0:30:04,"1898 Mountain Rd NW, Albuquerque, NM 87104, USA","Tiguex Park, 1800 Mountain Rd NW, Albuquerque, NM 87104, USA",35843001,1544787
839,839,May,1671364,2460822,2019-05-26 18:34:00,2019-05-26 19:43:00,1:09:02,"2550 Central Ave NE, Albuquerque, NM 87106, USA","401 2nd St NW, Albuquerque, NM 87102, USA",35871072,1546081
840,840,May,1671366,6592841,2019-05-26 18:34:00,2019-05-26 19:43:00,1:09:28,"2550 Central Ave NE, Albuquerque, NM 87106, USA","401 3rd St NW, Albuquerque, NM 87102, USA",35871150,1546092
841,841,May,1671374,6407080,2019-05-26 18:34:00,2019-05-28 20:29:00,49:55:32,"3339 Central Ave NE, Albuquerque, NM 87106, USA",,35595524,1572870
842,842,May,1671439,7196619,2019-05-26 18:37:00,2019-05-26 19:27:00,0:50:56,"301 Central Ave NE, Albuquerque, NM 87102, USA","109 Broadway Blvd NE, Albuquerque, NM 87102, USA",35642155,1545636
843,843,May,1671474,8949574,2019-05-26 18:38:00,2019-05-26 19:16:00,0:38:03,"308 Central Ave SE, Albuquerque, NM 87102, USA","500 4th St NW, Albuquerque, NM 87102, USA",35584010,1545321
844,844,May,1671556,7261117,2019-05-26 18:41:00,2019-05-26 18:50:00,0:09:54,"201 Marquette Ave NW, Albuquerque, NM 87102, USA","111 Marble Ave NW, Albuquerque, NM 87102, USA",35563699,1544692
845,845,May,1671565,2741467,2019-05-26 18:41:00,2019-05-26 19:28:00,0:47:02,"201 Marquette Ave NW, Albuquerque, NM 87102, USA","201 Marquette Ave NW, Albuquerque, NM 87102, USA",36091043,1545648
846,846,May,1671602,8405475,2019-05-26 18:42:00,2019-05-26 18:51:00,0:08:44,"201 Marquette Ave NW, Albuquerque, NM 87102, USA","111 Marble Ave NW, Albuquerque, NM 87102, USA",36096259,1544694
847,847,May,1671665,2382579,2019-05-26 18:45:00,2019-05-26 18:49:00,0:04:55,"301 Central Ave NW, Albuquerque, NM 87102, USA","10a Central Ave SW, Albuquerque, NM 87102, USA",35613776,1544659
848,848,May,1671668,8848603,2019-05-26 18:45:00,2019-05-26 18:50:00,0:05:01,"301a Central Ave NW, Albuquerque, NM 87102, USA","1 Central Ave NW, Albuquerque, NM 87102, USA",35613651,1544662
849,849,May,1671684,7170627,2019-05-26 18:45:00,2019-05-26 19:01:00,0:16:01,"102 Hazeldine Ave SW, Albuquerque, NM 87102, USA","300 Broadway Blvd NE, Albuquerque, NM 87102, USA",35782133,1544958
850,850,May,1671687,6950695,2019-05-26 18:45:00,2019-05-26 18:59:00,0:13:34,"803 2nd St SW, Albuquerque, NM 87102, USA","300 Tijeras Ave NE, Albuquerque, NM 87102, USA",35783302,1544892
851,851,May,1671759,1291700,2019-05-26 18:48:00,2019-05-26 19:10:00,0:21:40,"306 Edith Blvd SE, Albuquerque, NM 87102, USA","306 Edith Blvd SE, Albuquerque, NM 87102, USA",36070269,1545172
852,852,May,1671815,4731591,2019-05-26 18:50:00,2019-05-26 18:52:00,0:02:21,"219 Central Ave NW, Albuquerque, NM 87102, USA","317 Central Ave NW, Albuquerque, NM 87102, USA",36088995,1544729
853,853,May,1671833,8788188,2019-05-26 18:51:00,2019-05-26 18:55:00,0:04:48,"215 Central Ave NW, Albuquerque, NM 87102, USA","400 Gold Ave SW, Albuquerque, NM 87102, USA",36089095,1544811
854,854,May,1671834,9306067,2019-05-26 18:51:00,2019-05-26 19:17:00,0:26:43,"409 Central Ave NW, Albuquerque, NM 87102, USA","1719 Central Ave NW, Albuquerque, NM 87104, USA",35512965,1545359
855,855,May,1671843,8955364,2019-05-26 18:51:00,2019-05-26 19:17:00,0:26:12,"407 Central Ave SW, Albuquerque, NM 87102, USA","1719 Central Ave NW, Albuquerque, NM 87104, USA",35512732,1545357
856,856,May,1671877,8405475,2019-05-26 18:53:00,2019-05-26 19:16:00,0:23:26,"111 Marble Ave NW, Albuquerque, NM 87102, USA","201 Marquette Ave NW, Albuquerque, NM 87102, USA",36096259,1545322
857,857,May,1671895,4731591,2019-05-26 18:53:00,2019-05-26 18:55:00,0:02:16,"317 Central Ave NW, Albuquerque, NM 87102, USA","400 Gold Ave SW, Albuquerque, NM 87102, USA",36088995,1544807
858,858,May,1671897,7261117,2019-05-26 18:53:00,2019-05-26 19:24:00,0:30:23,"111 Marble Ave NW, Albuquerque, NM 87102, USA","201 Marquette Ave NW, Albuquerque, NM 87102, USA",35563699,1545525
859,859,May,1671986,1661350,2019-05-26 18:57:00,2019-05-26 19:50:00,0:53:41,"2500 Central Ave SE, Albuquerque, NM 87106, USA","Jones Motor Co., Albuquerque, NM 87106, USA",36101285,1546335
860,860,May,1672022,2799603,2019-05-26 18:58:00,2019-05-26 19:46:00,0:47:12,"219 Central Ave SW, Albuquerque, NM 87102, USA","118 Rte 66, Albuquerque, NM 87102, USA",36101590,1546169
861,861,May,1672043,7204925,2019-05-26 18:59:00,2019-05-26 19:34:00,0:34:32,"5th @ Marquette, Albuquerque, NM 87102, USA","409 Marquette Ave NW, Albuquerque, NM 87102, USA",35820746,1545809
862,862,May,1672143,8891856,2019-05-26 19:03:00,2019-05-26 19:50:00,0:47:32,"2500 Central Ave SE, Albuquerque, NM 87106, USA","Jones Motor Co., Albuquerque, NM 87106, USA",36102609,1546328
863,863,May,1672177,1103220,2019-05-26 19:04:00,2019-05-26 19:08:00,0:04:34,"416 2nd St SW, Albuquerque, NM 87102, USA","518 Central Ave NW, Albuquerque, NM 87102, USA",36083827,1545141
864,864,May,1672193,7208509,2019-05-26 19:04:00,2019-05-26 19:09:00,0:04:08,"416 2nd St SW, Albuquerque, NM 87102, USA","518 Central Ave NW, Albuquerque, NM 87102, USA",36083953,1545147
865,865,May,1672218,5589888,2019-05-26 19:06:00,2019-05-26 19:45:00,0:39:43,"224 Central Ave SW, Albuquerque, NM 87102, USA","118 Rte 66, Albuquerque, NM 87102, USA",36103085,1546159
866,866,May,1672233,6764968,2019-05-26 19:06:00,2019-05-26 19:17:00,0:11:14,"518 Central Ave NW, Albuquerque, NM 87102, USA","1719 Central Ave NW, Albuquerque, NM 87104, USA",36086575,1545351
867,867,May,1672288,9913678,2019-05-26 19:08:00,2019-05-26 19:22:00,0:13:43,"712 Cromwell Ave SE, Albuquerque, NM 87102, USA","416 2nd St SW, Albuquerque, NM 87102, USA",35579425,1545462
868,868,May,1672381,7318729,2019-05-26 19:11:00,2019-05-26 19:18:00,0:06:27,"2500 Central Ave SE, Albuquerque, NM 87106, USA","3120 Central Ave SE, Albuquerque, NM 87106, USA",35576882,1545367
869,869,May,1672393,3352758,2019-05-26 19:12:00,2019-05-26 19:18:00,0:06:10,"105 Stanford Dr SE, Albuquerque, NM 87106, USA","3118 Central Ave SE, Albuquerque, NM 87106, USA",36099095,1545371
870,870,May,1672401,7841444,2019-05-26 19:12:00,2019-05-26 19:18:00,0:05:56,"2500 Central Ave SE, Albuquerque, NM 87106, USA","3120 Central Ave SE, Albuquerque, NM 87106, USA",36098481,1545373
871,871,May,1672452,2144747,2019-05-26 19:14:00,2019-05-26 19:39:00,0:25:43,"401 3rd St NW, Albuquerque, NM 87102, USA","401 2nd St NW, Albuquerque, NM 87102, USA",36075257,1545983
872,872,May,1672461,9310532,2019-05-26 19:14:00,2019-05-26 20:02:00,0:47:36,"2901 Central Ave NE, Albuquerque, NM 87106, USA","Central @ Girard, Albuquerque, NM 87106, USA",35826478,1546647
873,873,May,1672509,6167553,2019-05-26 19:16:00,2019-05-26 19:30:00,0:14:49,"600 Marquette Ave NW, Albuquerque, NM 87102, USA","600 Central Ave NW, Albuquerque, NM 87102, USA",36105592,1545735
874,874,May,1672545,9112787,2019-05-26 19:17:00,2019-05-26 19:28:00,0:11:12,"500 4th St NW, Albuquerque, NM 87102, USA","109 Broadway Blvd NE, Albuquerque, NM 87102, USA",35584010,1545641
875,875,May,1672719,3520467,2019-05-26 19:23:00,2019-05-26 19:40:00,0:17:24,"1400 2nd St NW, Albuquerque, NM 87102, USA","401 2nd St SW, Albuquerque, NM 87102, USA",36106835,1545997
876,876,May,1672801,9790469,2019-05-26 19:26:00,2019-05-26 20:25:00,0:59:06,"2901 Central Ave NE, Albuquerque, NM 87106, USA","110 Richmond Dr SE, Albuquerque, NM 87106, USA",36095354,1547294
877,877,May,1672876,1063123,2019-05-26 19:29:00,2019-05-26 20:25:00,0:56:15,"2901 Central Ave NE, Albuquerque, NM 87106, USA","110 Richmond Dr SE, Albuquerque, NM 87106, USA",35825374,1547281
878,878,May,1672888,7035500,2019-05-26 19:29:00,2019-05-26 19:44:00,0:14:48,"2901 Central Ave NE, Albuquerque, NM 87106, USA","Yale @ Las Lomas (Dane Smith Hall), Albuquerque, NM 87106, USA",36106431,1546129
879,879,May,1672891,7044335,2019-05-26 19:29:00,2019-05-26 19:44:00,0:15:09,"2901 Central Ave NE, Albuquerque, NM 87106, USA","Yale @ Las Lomas (Dane Smith Hall), Albuquerque, NM 87106, USA",36106870,1546133
880,880,May,1672893,1876621,2019-05-26 19:29:00,2019-05-26 21:04:00,1:34:33,"524 Central Ave SW, Albuquerque, NM 87102, USA","Tingley Beach, 1800 Tingley Dr SW, Albuquerque, NM 87104, USA",36106162,1548361
881,881,May,1672937,7821247,2019-05-26 19:31:00,2019-05-26 21:15:00,1:43:50,"520 Central Ave SW, Albuquerque, NM 87102, USA","315 8th St SW, Albuquerque, NM 87102, USA",36106922,1548663
882,882,May,1673155,8788188,2019-05-26 19:38:00,2019-05-26 19:42:00,0:04:39,"400 Gold Ave SW, Albuquerque, NM 87102, USA","413 2nd St SW, Albuquerque, NM 87102, USA",36089095,1546064
883,883,May,1673156,4731591,2019-05-26 19:38:00,2019-05-26 19:42:00,0:04:43,"400 Gold Ave SW, Albuquerque, NM 87102, USA","413 2nd St SW, Albuquerque, NM 87102, USA",36088995,1546067
884,884,May,1673251,8926493,2019-05-26 19:40:00,2019-05-26 21:15:00,1:35:16,"520 Central Ave SW, Albuquerque, NM 87102, USA","315 8th St SW, Albuquerque, NM 87102, USA",36110806,1548689
885,885,May,1673258,7946372,2019-05-26 19:40:00,2019-05-26 21:16:00,1:35:15,"524 Central Ave SW, Albuquerque, NM 87102, USA","315 8th St SW, Albuquerque, NM 87102, USA",35874756,1548693
886,886,May,1673321,3352758,2019-05-26 19:42:00,2019-05-26 20:07:00,0:24:53,"3118 Central Ave SE, Albuquerque, NM 87106, USA","3501 Lomas Blvd NE, Albuquerque, NM 87106, USA",35836153,1546807
887,887,May,1673365,7318729,2019-05-26 19:43:00,2019-05-26 19:48:00,0:04:07,"3118 Central Ave SE, Albuquerque, NM 87106, USA","Jones Motor Co., Albuquerque, NM 87106, USA",35855143,1546231
888,888,May,1673479,5913401,2019-05-26 19:47:00,2019-05-26 19:56:00,0:09:02,"901 Park Ave SW, Albuquerque, NM 87102, USA","312 Tijeras Ave NE, Albuquerque, NM 87102, USA",36085420,1546490
889,889,May,1673507,5677962,2019-05-26 19:48:00,2019-05-26 19:49:00,0:00:22,"3405 Central Ave NE, Albuquerque, NM 87106, USA","3405 Central Ave NE, Albuquerque, NM 87106, USA",36110932,1546276
890,890,May,1673546,8475652,2019-05-26 19:49:00,2019-05-26 20:43:00,0:53:35,"1898 Mountain Rd NW, Albuquerque, NM 87104, USA","1751 Bellamah Ave NW, Albuquerque, NM 87104, USA",35760990,1547785
891,891,May,1673557,7868185,2019-05-26 19:49:00,2019-05-26 20:39:00,0:50:05,"1898 Mountain Rd NW, Albuquerque, NM 87104, USA","1751 Bellamah Ave NW, Albuquerque, NM 87104, USA",35521429,1547681
892,892,May,1673679,9658720,2019-05-26 19:53:00,2019-05-26 19:56:00,0:03:22,"1400 Central Ave SE, Albuquerque, NM 87106, USA","1600 Central Ave SE, Albuquerque, NM 87106, USA",36103115,1546495
893,893,May,1673829,5924726,2019-05-26 19:58:00,2019-05-26 20:10:00,0:12:31,"219 Central Ave NW, Albuquerque, NM 87102, USA","100 Silver Ave SW, Albuquerque, NM 87102, USA",36092471,1546885
894,894,May,1673891,9658720,2019-05-26 20:00:00,2019-05-26 20:08:00,0:08:31,"1600 Central Ave SE, Albuquerque, NM 87106, USA","1600 Central Ave SE, Albuquerque, NM 87106, USA",36103115,1546821
895,895,May,1673945,2865291,2019-05-26 20:02:00,2019-05-26 20:08:00,0:06:15,"200 3rd St NW, Albuquerque, NM 87102, USA","330 Tijeras Ave NW, Albuquerque, NM 87102, USA",35591165,1546814
896,896,May,1673966,5977323,2019-05-26 20:02:00,2019-05-26 20:09:00,0:06:30,"330 Tijeras Ave NW, Albuquerque, NM 87102, USA","330 Tijeras Ave NW, Albuquerque, NM 87102, USA",36114464,1546835
897,897,May,1673975,7349750,2019-05-26 20:02:00,2019-05-26 20:09:00,0:06:14,"330 Tijeras Ave NW, Albuquerque, NM 87102, USA","330 Tijeras Ave NW, Albuquerque, NM 87102, USA",35599145,1546834
898,898,May,1674046,5226561,2019-05-26 20:05:00,2019-05-26 20:25:00,0:20:01,"401 2nd St NW, Albuquerque, NM 87102, USA","2550 Central Ave NE, Albuquerque, NM 87106, USA",35871150,1547286
899,899,May,1674053,2506595,2019-05-26 20:05:00,2019-05-26 20:25:00,0:19:37,"321 4th St NW, Albuquerque, NM 87102, USA","2550 Central Ave NE, Albuquerque, NM 87106, USA",35871072,1547293
900,900,May,1674112,3567880,2019-05-26 20:08:00,2019-05-26 20:11:00,0:03:05,"318 Central Ave SE, Albuquerque, NM 87102, USA","124 Arno St SE, Albuquerque, NM 87102, USA",36115440,1546910
901,901,May,1674117,6423247,2019-05-26 20:08:00,2019-05-26 20:16:00,0:07:15,"330 Tijeras Ave NW, Albuquerque, NM 87102, USA","221 San Pasquale Ave SW, Albuquerque, NM 87104, USA",35566605,1547029
902,902,May,1674132,6863694,2019-05-26 20:09:00,2019-05-26 20:21:00,0:11:32,"1898 Mountain Rd NW, Albuquerque, NM 87104, USA","201 Romero St NW, Albuquerque, NM 87104, USA",36115682,1547183
903,903,May,1674137,2204842,2019-05-26 20:09:00,2019-05-26 20:21:00,0:11:09,"1898 Mountain Rd NW, Albuquerque, NM 87104, USA","201 Romero St NW, Albuquerque, NM 87104, USA",36115512,1547180
904,904,May,1674161,9112787,2019-05-26 20:10:00,2019-05-26 20:17:00,0:07:13,"109 Broadway Blvd NE, Albuquerque, NM 87102, USA","109 Broadway Blvd NE, Albuquerque, NM 87102, USA",35572936,1547080
905,905,May,1674168,8512968,2019-05-26 20:10:00,2019-05-26 20:23:00,0:12:44,"117 Bryn Mawr Dr SE, Albuquerque, NM 87106, USA","3101 Central Ave NE, Albuquerque, NM 87106, USA",35794153,1547238
906,906,May,1674182,3319705,2019-05-26 20:11:00,2019-05-26 20:17:00,0:06:56,"117 Bryn Mawr Dr SE, Albuquerque, NM 87106, USA","1902 Central Ave SE, Albuquerque, NM 87106, USA",35826860,1547090
907,907,May,1674220,5685514,2019-05-26 20:12:00,2019-05-26 20:26:00,0:14:34,"3200 Central Ave SE, Albuquerque, NM 87106, USA","3101 Central Ave NE, Albuquerque, NM 87106, USA",36114811,1547338
908,908,May,1674250,3544397,2019-05-26 20:13:00,2019-05-26 20:26:00,0:13:29,"2500 Central Ave SE, Albuquerque, NM 87106, USA","Central @ Bryn Mawr, Albuquerque, NM 87106, USA",36092028,1547335
909,909,May,1674256,1372704,2019-05-26 20:13:00,2019-05-26 20:27:00,0:13:41,"105 Stanford Dr SE, Albuquerque, NM 87106, USA","3122 Central Ave SE, Albuquerque, NM 87106, USA",36093735,1547347
910,910,May,1674267,4912558,2019-05-26 20:13:00,2019-05-26 20:28:00,0:14:29,"2014 Rte 66, Albuquerque, NM 87104, USA","2002 Central Ave SW, Albuquerque, NM 87104, USA",36108239,1547380
911,911,May,1674300,4624998,2019-05-26 20:15:00,2019-05-26 20:28:00,0:13:18,"2002 Central Ave SW, Albuquerque, NM 87104, USA","2002 Central Ave SW, Albuquerque, NM 87104, USA",36109233,1547374
912,912,May,1674330,2922267,2019-05-26 20:15:00,2019-05-26 20:43:00,0:27:44,"111 Marble Ave NW, Albuquerque, NM 87102, USA","915 1st St NW, Albuquerque, NM 87102, USA",36113252,1547798
913,913,May,1674347,1591106,2019-05-26 20:16:00,2019-05-27 18:54:00,22:37:53,"301 Central Ave NE, Albuquerque, NM 87102, USA","306 Tijeras Ave NE, Albuquerque, NM 87102, USA",36076018,1560343
914,914,May,1674480,5874824,2019-05-26 20:21:00,2019-05-26 20:44:00,0:23:35,"401 3rd St NW, Albuquerque, NM 87102, USA","601 Gold Ave SW, Albuquerque, NM 87102, USA",35531139,1547835
915,915,May,1674630,8312999,2019-05-26 20:27:00,2019-06-02 19:27:00,167:00:12,"330 Tijeras Ave NW, Albuquerque, NM 87102, USA",,36118704,1636133
916,916,May,1674763,7035500,2019-05-26 20:31:00,2019-05-26 20:42:00,0:11:13,"Dane Smith Hall, Albuquerque, NM 87106, USA","2550 Central Ave NE, Albuquerque, NM 87106, USA",36106431,1547767
917,917,May,1674772,7386823,2019-05-26 20:31:00,2019-05-26 20:32:00,0:00:16,"328 Marquette Ave NW, Albuquerque, NM 87102, USA","401 3rd St NW, Albuquerque, NM 87102, USA",36111192,1547479
918,918,May,1674779,7044335,2019-05-26 20:32:00,2019-05-26 20:42:00,0:10:41,"Dane Smith Hall, Albuquerque, NM 87106, USA","2550 Central Ave NE, Albuquerque, NM 87106, USA",36106870,1547769
919,919,May,1674781,2144747,2019-05-26 20:32:00,2019-05-26 20:46:00,0:14:01,"401 3rd St NW, Albuquerque, NM 87102, USA","601 Gold Ave SW, Albuquerque, NM 87102, USA",35466627,1547875
920,920,May,1674787,4342174,2019-05-26 20:32:00,2019-05-26 20:39:00,0:06:56,"401 2nd St NW, Albuquerque, NM 87102, USA","401 3rd St NW, Albuquerque, NM 87102, USA",36111471,1547666
921,921,May,1674798,6764968,2019-05-26 20:32:00,2019-05-26 20:54:00,0:21:54,"1719 Central Ave NW, Albuquerque, NM 87104, USA","1700 Central Ave NW, Albuquerque, NM 87104, USA",35893200,1548098
922,922,May,1674806,9655119,2019-05-26 20:32:00,2019-05-26 20:45:00,0:12:17,"328 Marquette Ave NW, Albuquerque, NM 87102, USA","601 Gold Ave SW, Albuquerque, NM 87102, USA",36111192,1547839
923,923,May,1674813,3224057,2019-05-26 20:32:00,2019-05-26 20:42:00,0:09:40,"2550 Central Ave NE, Albuquerque, NM 87106, USA","3417 Rte 66, Albuquerque, NM 87106, USA",35581063,1547764
924,924,May,1674869,8464924,2019-05-26 20:34:00,2019-05-26 20:59:00,0:25:05,"401 3rd St NW, Albuquerque, NM 87102, USA","601 Gold Ave SW, Albuquerque, NM 87102, USA",313210,1548241
925,925,May,1674911,4624998,2019-05-26 20:36:00,2019-05-26 21:11:00,0:34:36,"2002 Central Ave SW, Albuquerque, NM 87104, USA","2002 Central Ave SW, Albuquerque, NM 87104, USA",36121318,1548562
926,926,May,1674926,7264192,2019-05-26 20:37:00,2019-05-26 20:40:00,0:03:00,"117 Bryn Mawr Dr SE, Albuquerque, NM 87106, USA","2950 Central Ave SE, Albuquerque, NM 87106, USA",36098481,1547685
927,927,May,1674927,2863061,2019-05-26 20:37:00,2019-05-26 21:11:00,0:33:57,"117 Bryn Mawr Dr SE, Albuquerque, NM 87106, USA","4805 Central Ave NE, Albuquerque, NM 87108, USA",35576882,1548563
928,928,May,1674934,1156111,2019-05-26 20:37:00,2019-05-26 21:11:00,0:33:52,"2002 Central Ave SW, Albuquerque, NM 87104, USA","2002 Central Ave SW, Albuquerque, NM 87104, USA",36109233,1548565
929,929,May,1674935,1372704,2019-05-26 20:37:00,2019-05-26 20:46:00,0:09:22,"3122 Central Ave SE, Albuquerque, NM 87106, USA","220 Stanford Dr SE, Albuquerque, NM 87106, USA",36092028,1547889
930,930,May,1674936,4912558,2019-05-26 20:37:00,2019-05-26 21:12:00,0:35:00,"2002 Central Ave SW, Albuquerque, NM 87104, USA","2002 Central Ave SW, Albuquerque, NM 87104, USA",36121322,1548585
931,931,May,1674937,3544397,2019-05-26 20:37:00,2019-05-26 20:46:00,0:09:05,"Central @ Bryn Mawr, Albuquerque, NM 87106, USA","2501 Lead Ave SE, Albuquerque, NM 87106, USA",36093735,1547883
932,932,May,1674938,7841444,2019-05-26 20:37:00,2019-05-26 22:38:00,2:00:43,"3118 Central Ave SE, Albuquerque, NM 87106, USA","4807 Central Ave NE, Albuquerque, NM 87108, USA",36099095,1550723
933,933,May,1674946,8122449,2019-05-26 20:37:00,2019-05-26 20:43:00,0:06:17,"330 Tijeras Ave NW, Albuquerque, NM 87102, USA","118 Rte 66, Albuquerque, NM 87102, USA",36121339,1547811
934,934,May,1674983,6931568,2019-05-26 20:39:00,2019-05-26 21:11:00,0:32:00,"2014 Rte 66, Albuquerque, NM 87104, USA","2002 Central Ave SW, Albuquerque, NM 87104, USA",36108239,1548567
935,935,May,1675011,4342174,2019-05-26 20:39:00,2019-05-26 20:46:00,0:06:23,"401 3rd St NW, Albuquerque, NM 87102, USA","601 Gold Ave SW, Albuquerque, NM 87102, USA",36111471,1547882
936,936,May,1675055,3869052,2019-05-26 20:41:00,2019-05-26 20:44:00,0:03:46,"201 Marquette Ave NW, Albuquerque, NM 87102, USA","201 Marquette Ave NW, Albuquerque, NM 87102, USA",36117940,1547834
937,937,May,1675057,8988687,2019-05-26 20:41:00,2019-05-26 20:45:00,0:03:48,"2014 Rte 66, Albuquerque, NM 87104, USA","2014 Rte 66, Albuquerque, NM 87104, USA",36117100,1547837
938,938,May,1675121,8347396,2019-05-26 20:43:00,2019-05-26 21:15:00,0:31:35,"1898 Mountain Rd NW, Albuquerque, NM 87104, USA","1898 Mountain Rd NW, Albuquerque, NM 87104, USA",36122583,1548660
939,939,May,1675135,2685538,2019-05-26 20:44:00,2019-05-26 21:15:00,0:30:51,"1898 Mountain Rd NW, Albuquerque, NM 87104, USA","1898 Mountain Rd NW, Albuquerque, NM 87104, USA",36085911,1548661
940,940,May,1675154,1350441,2019-05-26 20:44:00,2019-05-26 21:13:00,0:28:31,"1898 Mountain Rd NW, Albuquerque, NM 87104, USA","2000 Mountain Rd NW, Albuquerque, NM 87104, USA",36122028,1548613
941,941,May,1675182,5020660,2019-05-26 20:45:00,2019-05-26 20:46:00,0:00:25,"2002 Central Ave SW, Albuquerque, NM 87104, USA","2002 Central Ave SW, Albuquerque, NM 87104, USA",36117100,1547879
942,942,May,1675196,4433691,2019-05-26 20:46:00,2019-05-26 21:18:00,0:32:28,"201 Marquette Ave NW, Albuquerque, NM 87102, USA","100 Gold Ave SW, Albuquerque, NM 87102, USA",36122898,1548758
943,943,May,1675197,3520467,2019-05-26 20:46:00,2019-05-26 20:52:00,0:06:19,"423 Central Ave NE, Albuquerque, NM 87102, USA","424 Central Ave SE, Albuquerque, NM 87102, USA",35551210,1548047
944,944,May,1675204,3869052,2019-05-26 20:46:00,2019-05-26 21:18:00,0:31:58,"201 Marquette Ave NW, Albuquerque, NM 87102, USA","100 Gold Ave SW, Albuquerque, NM 87102, USA",36117940,1548754
945,945,May,1675221,4092850,2019-05-26 20:47:00,2019-05-26 21:14:00,0:27:20,"1898 Mountain Rd NW, Albuquerque, NM 87104, USA","1898 Mountain Rd NW, Albuquerque, NM 87104, USA",36122221,1548640
946,946,May,1675238,7941340,2019-05-26 20:47:00,2019-05-26 21:18:00,0:31:12,"201 Marquette Ave NW, Albuquerque, NM 87102, USA","100 Gold Ave SW, Albuquerque, NM 87102, USA",36117458,1548767
947,947,May,1675253,5135822,2019-05-26 20:48:00,2019-05-26 20:50:00,0:01:42,"1307 Central Ave NE, Albuquerque, NM 87106, USA","1600 Central Ave SE, Albuquerque, NM 87106, USA",36103115,1547983
948,948,May,1675309,4731591,2019-05-26 20:50:00,2019-05-26 21:16:00,0:25:52,"413 2nd St SW, Albuquerque, NM 87102, USA","300 Titanium Street, Albuquerque, NM 87102, USA",35804963,1548709
949,949,May,1675316,3215064,2019-05-26 20:50:00,2019-05-26 21:15:00,0:24:58,"1898 Mountain Rd NW, Albuquerque, NM 87104, USA","1898 Mountain Rd NW, Albuquerque, NM 87104, USA",36121982,1548681
950,950,May,1675323,8788188,2019-05-26 20:51:00,2019-05-26 21:17:00,0:26:47,"413 2nd St SW, Albuquerque, NM 87102, USA","310 2nd St SW, Albuquerque, NM 87102, USA",35856587,1548735
951,951,May,1675328,2774397,2019-05-26 20:51:00,2019-05-26 21:17:00,0:26:34,"401 2nd St NW, Albuquerque, NM 87102, USA","200 3rd St NW, Albuquerque, NM 87102, USA",36123569,1548733
952,952,May,1675386,6802685,2019-05-26 20:52:00,2019-05-26 21:00:00,0:07:51,"1898 Mountain Rd NW, Albuquerque, NM 87104, USA","1898 Mountain Rd NW, Albuquerque, NM 87104, USA",36115682,1548266
953,953,May,1675388,9458962,2019-05-26 20:52:00,2019-05-26 21:00:00,0:07:40,"1898 Mountain Rd NW, Albuquerque, NM 87104, USA","1898 Mountain Rd NW, Albuquerque, NM 87104, USA",36115512,1548260
954,954,May,1675399,2063673,2019-05-26 20:53:00,2019-05-26 21:09:00,0:15:53,"1400 Central Ave SE, Albuquerque, NM 87106, USA","Carlisle @ Constitution, Albuquerque, NM 87106, USA",36123709,1548508
955,955,May,1675402,7044335,2019-05-26 20:53:00,2019-05-27 02:21:00,5:28:27,"2550 Central Ave NE, Albuquerque, NM 87106, USA","2103 Silver Ave SE, Albuquerque, NM 87106, USA",35814876,1555195
956,956,May,1675433,1103220,2019-05-26 20:54:00,2019-05-26 21:20:00,0:25:44,"524 Central Ave SW, Albuquerque, NM 87102, USA","524 Central Ave SW, Albuquerque, NM 87102, USA",36124665,1548807
957,957,May,1675465,9341708,2019-05-26 20:56:00,2019-05-26 21:17:00,0:21:27,"401 3rd St NW, Albuquerque, NM 87102, USA","330 Tijeras Ave NW, Albuquerque, NM 87102, USA",36124814,1548734
958,958,May,1675477,6764968,2019-05-26 20:56:00,2019-05-26 21:05:00,0:08:29,"1710 Central Ave SW, Albuquerque, NM 87104, USA","609 Gold Ave SW, Albuquerque, NM 87102, USA",35893200,1548403
959,959,May,1675520,9867068,2019-05-26 20:58:00,2019-05-26 21:20:00,0:22:15,"519 Central Ave SW, Albuquerque, NM 87102, USA","518 Central Ave NW, Albuquerque, NM 87102, USA",36125291,1548806
960,960,May,1675535,7347768,2019-05-26 20:58:00,2019-05-26 21:02:00,0:03:53,"601 Gold Ave SW, Albuquerque, NM 87102, USA","500 Copper Ave NW, Albuquerque, NM 87102, USA",35558335,1548328
961,961,May,1675564,7264192,2019-05-26 20:59:00,2019-05-26 21:11:00,0:11:16,"2950 Central Ave SE, Albuquerque, NM 87106, USA","Central @ Monroe, Albuquerque, NM 87108, USA",36098481,1548564
962,962,May,1675665,8955364,2019-05-26 21:03:00,2019-05-26 21:07:00,0:04:07,"1719 Central Ave NW, Albuquerque, NM 87104, USA","1019 Fruit Ave NW, Albuquerque, NM 87102, USA",35512965,1548481
963,963,May,1675666,9306067,2019-05-26 21:03:00,2019-05-26 21:07:00,0:03:45,"1716 Central Ave NW, Albuquerque, NM 87104, USA","1701 Mountain Rd NW, Albuquerque, NM 87104, USA",35512732,1548471
964,964,May,1675744,9053377,2019-05-26 21:06:00,2019-05-26 21:12:00,0:05:53,"400 Lomas Blvd NW, Albuquerque, NM 87102, USA","407 Central Ave SW, Albuquerque, NM 87102, USA",35920330,1548601
965,965,May,1675767,9570873,2019-05-26 21:07:00,2019-05-26 21:34:00,0:26:28,"400 Lomas Blvd NW, Albuquerque, NM 87102, USA","410 Central Ave SW, Albuquerque, NM 87102, USA",36122318,1549130
